ENTIDAD,AÑO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE,UNIDAD DE MEDICION
SAN LUIS POTOSÍ,2004,22.85514261,25.63624194,28.20527097,30.03134392,31.6391643,29.65942833,30.93870672,31.11416758,29.19840238,28.90884691,27.05935557,23.86316741,°C
SINALOA,2004,25.48851562,27.14943042,31.77308069,32.50819332,36.90892349,37.66133461,35.57341153,35.53709677,34.2826087,34.07177419,29.10438596,27.41577061,°C
SONORA,2004,22.6665713,23.10124721,30.57705714,30.33212095,36.69419809,39.61715473,38.41776891,37.49516435,34.84335106,31.73465188,24.6918068,22.86321765,°C
TABASCO,2004,28.4872818,27.44268775,32.21676829,33.84908537,33.67113703,35.12086721,34.98762376,35.60504808,34.24436782,33.34059633,31.73640553,29.82438424,°C
TAMAULIPAS,2004,24.00554549,26.40163173,28.9776447,30.59721212,32.45519062,32.09194969,33.40967742,34.59954508,33.00106918,32.16576538,29.31522727,25.5096467,°C
TLAXCALA,2004,19.80360531,22.08803245,24.00607211,24.56568627,24.26261859,22.7772549,23.27760911,24.18197344,23.29254902,23.38652751,23.85,21.3297491,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2004,24.27986971,25.74118227,28.13132454,29.7970793,30.58184099,30.66397959,31.21523113,31.89394898,30.62027491,30.13599321,28.38439649,24.67162257,°C
YUCATÁN,2004,29.73490909,30.41425532,32.92724077,33.79550781,33.77926357,35.70366599,34.85676856,35.40263158,33.78235294,32.46417004,31.07378049,29.78824834,°C
ZACATECAS,2004,18.88122986,21.6928902,25.56286827,26.42578891,29.09293314,26.10726027,25.97249669,26.03413511,24.26518519,25.21727418,22.85969697,20.21457373,°C
AGUASCALIENTES,2005,22.64372677,22.94649879,24.98894136,30.12639332,30.80684722,31.87615819,27.90745528,26.02329833,25.9789548,26.30284308,25.00903955,23.13815765,°C
BAJA CALIFORNIA,2005,20.37438516,18.88161976,22.27360421,24.8643694,28.96969831,30.43041817,35.10116729,34.06925979,32.51186811,27.75980843,25.13070413,21.17436541,°C
BAJA CALIFORNIA SUR,2005,25.31580023,24.47294483,26.70955242,29.98533595,31.12042621,32.8475206,35.50405426,36.20470073,36.56869666,31.57650745,29.90493963,27.01864909,°C
CAMPECHE,2005,30.02797324,32.0657563,34.8199591,35.36673077,36.43566998,35.07230769,34.10929791,33.58833747,33.05807913,30.65825062,29.71223033,29.52431676,°C
COAHUILA  DE ZARAGOZA,2005,22.31498139,23.85714286,27.36514864,32.18607843,34.6654649,37.61039216,34.95358423,33.50516129,33.62128205,30.23612903,26.02694444,23.20222734,°C
COLIMA,2005,32.19537651,32.19546892,31.26557302,33.90752596,33.74250392,33.22390656,33.22004452,33.2670182,33.3890921,32.14532222,32.56274359,31.72063695,°C
CHIAPAS,2005,29.12450838,30.73806122,32.53042165,32.74228685,32.15383289,31.1400435,30.21103407,30.14227213,29.94392739,28.80977924,28.90661633,29.10662841,°C
CHIHUAHUA,2005,19.72300041,18.85341443,22.57410708,27.71405682,31.62659703,35.0420575,33.30849104,30.41719468,32.21237792,28.16543112,24.83110191,20.90287119,°C
DISTRITO FEDERAL,2005,21.04133164,22.82033792,25.21774194,27.33374384,26.56821632,26.03974359,23.8439206,22.88709677,23.14102564,21.99751861,21.90694444,22.17951869,°C
DURANGO,2005,21.8158159,21.96666667,24.71684511,29.69556992,32.91680165,34.76775362,31.21907827,28.91266446,29.62236518,28.08960963,24.74869383,22.0327193,°C
GUANAJUATO,2005,23.67242155,24.81599854,27.05936787,30.96146259,31.15700011,31.19547854,28.07464972,26.80550668,27.05851161,26.48091132,25.56753333,24.74039271,°C
GUERRERO,2005,31.05979233,32.6145303,33.72169779,36.03297283,35.74870158,34.76794165,31.91751523,31.3917868,31.29802539,31.42732435,31.792581,30.66715726,°C
HIDALGO,2005,23.10425952,23.69798438,26.60422317,29.55555804,29.30073343,28.81928098,26.62496366,25.62018453,24.75756155,23.54798756,21.21861538,22.01730159,°C
JALISCO,2005,26.26271088,26.43094405,28.26698052,32.75315,32.81616035,33.44677455,29.33997588,28.05963303,28.61033535,28.51345535,28.02840136,26.33966737,°C
MÉXICO,2005,21.61189516,23.28571429,24.80138544,27.64235128,26.80882532,26.13962264,24.12264151,23.10709069,22.92307692,22.55436081,22.44256622,21.97868933,°C
MICHOACÁN DE OCAMPO,2005,25.37655849,26.47424675,28.87780573,32.95651395,32.64911159,32.75382124,28.5677226,27.56743989,28.10786572,27.88110553,27.13180718,27.0592654,°C
MORELOS,2005,26.01111111,28.17301587,29.47741935,31.85037037,31.69498208,30.28925926,28.04334678,26.8202765,26.16666667,25.8983871,25.99777778,25.43978495,°C
NAYARIT,2005,31.68793859,30.46397787,31.14046804,35.98062826,35.77311457,35.70744253,33.45378875,33.14252533,33.33213351,32.97507305,32.8556852,30.52771047,°C
NUEVO LEÓN,2005,20.86929922,20.69458128,22.60456062,25.38448276,27.23971079,29.22413793,27.87319244,26.28828558,25.95530303,23.78230694,21.69848485,19.63473118,°C
OAXACA,2005,27.80992011,29.79796583,31.63147527,33.63679232,33.43465745,32.22053184,31.69148029,31.5798699,32.24541451,30.45432443,29.54151136,29.62236894,°C
PUEBLA,2005,21.35413745,22.08441558,25.38148668,27.0921875,26.76638918,27.16774194,25.80926119,25.31408602,24.62363985,24.53686636,23.15396825,23.01382488,°C
QUERÉTARO,2005,23.26755952,25.45653108,26.65144202,31.01371236,30.95032066,29.88194761,27.86863186,26.56087504,26.55937915,25.27871367,24.29791101,23.85840436,°C
QUINTANA ROO,2005,29.73583009,31.35710816,33.30073104,34.00951791,34.48217509,33.57247587,33.44296909,33.6950335,33.29696842,30.96510803,30.24270046,29.79032189,°C
SAN LUIS POTOSÍ,2005,24.5040481,25.08080887,28.66653798,32.12692778,32.49477463,33.52892496,31.21198804,30.41565329,29.84695392,27.67999128,25.57710238,24.06614946,°C
SINALOA,2005,28.52817773,28.0180282,29.85142773,34.64277117,35.45018739,36.50027561,36.52212418,35.9395366,36.84459875,35.08452747,33.66399767,29.76610232,°C
SONORA,2005,22.90593379,22.50416263,27.15705007,31.97046875,35.79231205,38.85563362,39.63821748,36.65867861,38.24933814,33.91916745,30.87704676,27.58309677,°C
TABASCO,2005,30.33044587,31.61286619,34.63307439,35.45820285,37.12138791,36.46318012,35.10363692,34.61169147,34.09947535,31.66268995,30.15220851,29.41191794,°C
TAMAULIPAS,2005,26.34912342,25.94129069,29.68276014,33.0982846,33.83497067,35.77401549,34.50702713,34.44051471,34.20282609,30.41825403,28.2990165,25.0532421,°C
TLAXCALA,2005,22.01198157,23.12704082,24.6140553,26.76666667,25.9297235,25.98166667,24.10685484,22.78225806,23.28866995,22.58064516,22.5452381,21.64746544,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2005,26.2983871,25.54642857,30.12051971,35.35357143,35.75537635,36.01944444,31.85842294,31.40519713,31.29166667,29.79032258,26.80555555,24.25537634,°C
YUCATÁN,2005,30.04261501,32.79426405,34.56765158,35.31017907,36.36007882,34.54674037,34.34602786,34.57349497,34.0759814,30.96047676,29.82950891,29.80941544,°C
ZACATECAS,2005,20.96187155,20.51363451,23.21193548,28.25431925,29.46057737,31.06510745,27.26948719,25.67761194,26.1807896,25.15667106,23.41376944,20.89376032,°C
AGUASCALIENTES,2006,24.1147337,26.86854887,28.82369614,32.20049123,31.07199802,30.0677301,28.22307866,26.55161366,25.78989594,25.40685045,24.08463141,21.89510624,°C
BAJA CALIFORNIA,2006,21.14251667,22.02302046,19.91766446,23.70749919,28.62807506,33.52159309,35.201172,33.86579411,32.68581106,27.44713139,25.09709676,21.88601695,°C
BAJA CALIFORNIA SUR,2006,25.50791968,26.84008719,26.98652368,30.0885617,32.27156664,35.33075567,36.65072222,35.83349927,34.36049584,32.12957556,29.96587797,25.51276426,°C
CAMPECHE,2006,29.16509801,29.88952208,33.37777588,35.46134926,35.36558855,33.40341065,33.6061346,33.75985581,33.62947334,32.42738079,29.93497859,28.68689605,°C
COAHUILA  DE ZARAGOZA,2006,22.96726218,23.80546345,27.96171383,32.63651115,33.87071702,35.95758042,35.29611282,35.3932474,32.04941245,29.04942023,26.04166636,19.30720316,°C
COLIMA,2006,32.38764622,32.62918084,31.91336468,32.64506584,33.37530516,34.35756716,33.35835358,33.04293399,32.10639236,32.51105031,32.23199008,32.37952097,°C
CHIAPAS,2006,30.42916988,31.02892792,31.1516324,34.6119182,33.31042284,31.22278814,31.59429876,32.09850611,31.8680225,31.38008669,29.81695443,29.17586706,°C
CHIHUAHUA,2006,21.17676487,23.71197394,25.24739936,29.98959235,32.5861591,33.17729187,31.5487956,29.39967922,28.08385698,26.98648916,24.62803795,18.67671074,°C
DISTRITO FEDERAL,2006,21.78408917,24.14396324,26.24978225,27.53509753,25.41908575,24.23436961,23.78581346,23.60473258,23.99322974,23.5372096,21.10358711,21.04367352,°C
DURANGO,2006,22.15845742,25.55707566,27.68847731,32.02112229,31.78745172,31.07300738,29.10627921,28.13017035,27.07977724,26.25523774,24.43872787,19.25452583,°C
GUANAJUATO,2006,25.06566158,27.40368647,29.72100151,32.67529748,30.95577476,29.58417818,28.27440689,26.91314498,27.11581791,26.40102497,25.02118649,23.71423901,°C
GUERRERO,2006,32.21664546,33.39139872,34.75313817,36.42356546,35.43643937,32.58401255,32.55174328,32.00990353,31.59300393,32.16365882,30.55035044,31.69326104,°C
HIDALGO,2006,22.30576348,24.40500328,26.20374546,27.62330723,26.4298194,26.56213799,25.82074474,25.9121623,25.92946887,25.13322003,22.77069549,21.87819036,°C
JALISCO,2006,26.2679202,29.49390303,31.03817193,33.6487671,32.54076707,31.43786221,29.09691683,28.13273999,28.11703669,27.6701456,26.685097,25.07283136,°C
MÉXICO,2006,21.13745092,22.94455507,25.94700158,26.92343144,25.11282652,23.98909018,22.38767757,21.91864997,22.38470461,22.11473239,20.21967576,20.09484178,°C
MICHOACÁN DE OCAMPO,2006,27.17423907,29.05282731,30.70868232,32.99974104,32.19117089,30.25552545,28.66549807,27.71357384,27.54353242,27.31098488,26.28888923,25.86899238,°C
MORELOS,2006,28.44687651,29.9146059,32.45325163,34.05146288,32.44687939,29.24482343,29.21828241,28.09162015,27.83009657,28.34813438,26.11066229,27.02204662,°C
NAYARIT,2006,31.55901195,33.06702076,33.53341155,36.41219132,36.93918203,37.09909619,34.89411899,33.65079822,33.42851038,33.84374029,33.23858036,31.42006685,°C
NUEVO LEÓN,2006,24.71310232,24.42210876,29.81114088,33.93691812,32.82466535,35.59496842,35.6634715,36.10965944,31.06236399,28.7544638,25.40833223,20.37849802,°C
OAXACA,2006,29.31769625,30.30435007,32.97553502,34.61742312,33.67838319,32.07596125,31.8067206,32.59344046,31.48750424,31.4288069,29.35218443,28.79143312,°C
PUEBLA,2006,22.59379927,25.08571163,25.32656215,28.74174722,26.58028496,26.17922635,25.38624578,25.45775961,25.54081393,25.76812028,23.26714228,22.44559706,°C
QUERÉTARO,2006,23.6055238,25.9261523,28.34807083,31.31228472,29.74994718,28.53485594,27.90517674,27.02587863,26.74480658,26.32047763,23.42394547,22.74861819,°C
QUINTANA ROO,2006,29.15264012,29.25884358,31.07967078,32.90041667,33.06266546,33.4428869,33.44021135,34.14796139,34.60361795,32.68714115,29.95094447,29.32891502,°C
SAN LUIS POTOSÍ,2006,25.98272134,27.71660427,31.23744733,35.47564414,34.54476895,34.15689627,32.21981975,32.54669408,31.59386978,29.45309427,26.59260457,23.16193471,°C
SINALOA,2006,29.54943962,31.62561703,32.06704136,35.04375,36.84271894,38.31633637,36.90637301,35.50938092,34.6429857,34.63821798,33.02555224,28.45771633,°C
SONORA,2006,24.60657533,26.38453312,26.99762803,31.29489415,35.68259345,39.38503814,37.82061959,35.5885495,33.76830061,31.27481298,28.89540297,22.67090578,°C
TABASCO,2006,28.70239256,29.27907878,33.25884202,35.48658157,34.8344562,32.84044966,33.60709957,33.89171108,33.75648421,32.74997078,29.93619998,28.00411156,°C
TAMAULIPAS,2006,26.17374279,26.47690942,30.71665163,34.37246645,34.32139306,35.15781597,35.28302276,36.28284231,34.34545492,30.67420134,27.74704973,22.34842712,°C
TLAXCALA,2006,21.22246253,22.78798073,24.01146715,26.61897497,23.7950627,24.42204524,23.68813903,24.33981318,23.86901592,23.89794262,21.72822514,21.16023656,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2006,25.14153943,26.10568396,29.66085092,32.46558639,32.67170863,30.60473995,29.83225539,30.44241614,30.7148,29.559517,26.47421947,23.97962378,°C
YUCATÁN,2006,29.52471302,30.18066555,33.21438372,36.38232035,35.59306075,34.72706944,34.47088084,34.34020695,34.70840873,33.10550221,29.73117154,28.29902418,°C
ZACATECAS,2006,22.73898075,25.79036917,27.77648035,31.63687082,29.58665718,28.89383277,27.02560512,25.33648472,25.17866714,24.52187985,23.08612937,20.4317915,°C
AGUASCALIENTES,2007,21.93207885,23.616185,28.1697523,29.19765295,31.61617006,29.59713228,26.96397237,27.30403619,27.39757849,27.48887814,25.33654475,24.27824249,°C
BAJA CALIFORNIA,2007,18.28863056,20.75269902,24.873229,24.24803813,27.20987174,31.78101706,33.25367074,34.94586504,31.66713297,28.75301837,25.32097592,19.20904588,°C
BAJA CALIFORNIA SUR,2007,22.57224439,25.25132736,28.77460217,28.35053112,31.27946526,33.95058343,34.96053693,35.7500562,34.21881446,32.70749952,28.68207078,23.36981302,°C
CAMPECHE,2007,29.31572444,30.13317498,32.35995916,35.17906019,35.93459581,35.41191346,35.68466166,34.0095033,33.40332202,31.65784623,29.82919242,30.25282093,°C
COAHUILA  DE ZARAGOZA,2007,17.12681142,22.78625416,26.97506581,28.57522702,31.21832336,33.86872336,32.21357154,33.85891125,31.84702317,30.53237942,25.17082852,23.38471383,°C
COLIMA,2007,31.81574761,32.20389795,33.92034865,34.29669269,34.79261223,34.78073606,34.05133394,32.57364019,32.52414667,32.65442372,33.22421369,31.83783896,°C
CHIAPAS,2007,29.27881297,31.50309312,33.08766325,34.77812294,34.57730084,32.71095401,32.55513797,31.4448351,31.07994096,29.56328316,30.00322396,29.6435168,°C
CHIHUAHUA,2007,15.97564363,21.29548598,26.86120026,28.33057915,31.90638401,33.89172388,31.51459308,31.51378027,30.17081332,28.83056195,24.61697936,20.29318121,°C
DISTRITO FEDERAL,2007,22.15398498,23.32696378,24.96987348,25.46101002,25.89521659,25.91177381,24.60418406,23.91525634,23.521956,21.96546074,22.36078123,22.20248709,°C
DURANGO,2007,19.12460101,22.81267424,27.05548772,28.80778367,30.80001112,30.9638793,29.09331037,28.9417868,28.1684204,27.3631999,24.76105572,22.7610106,°C
GUANAJUATO,2007,23.52272382,25.09603845,28.47204324,30.20686654,31.39611869,29.42529264,27.51551072,27.11010979,26.87214519,26.53942952,26.11444016,25.70854819,°C
GUERRERO,2007,32.42208808,33.16138373,35.14079995,36.14829916,36.45485476,34.50281609,33.19400358,32.13384924,31.66982297,31.80726679,31.98091256,31.73102971,°C
HIDALGO,2007,22.34828393,23.84782739,26.06074744,27.80878087,28.75646523,28.06833004,26.7649303,25.75950849,24.72513129,23.51435091,22.82395396,23.26111983,°C
JALISCO,2007,24.84172145,27.74180025,30.80708783,31.49346967,32.43579275,30.68869491,28.59067614,28.27442571,28.1636273,28.43970841,27.41844829,27.01736516,°C
MÉXICO,2007,21.10096076,22.49775008,23.46066001,24.48674886,24.57177572,23.79242031,22.72000279,22.28533424,21.81720276,20.15853367,21.21043749,20.51579664,°C
MICHOACÁN DE OCAMPO,2007,25.69853092,27.18558958,30.14143334,31.27840598,31.71085139,29.98210062,28.37952914,27.67940238,27.51715028,27.7608071,27.76391195,26.30030871,°C
MORELOS,2007,29.28879671,30.98030318,33.26995241,33.24347522,33.21362083,30.84110563,28.27964416,29.23355629,28.59359796,28.49922576,28.9719577,28.49017921,°C
NAYARIT,2007,29.29279049,32.13143898,35.51272043,36.30963542,37.97512064,36.52551831,34.90109413,33.73545878,33.0346112,34.59524287,34.181453,31.80372917,°C
NUEVO LEÓN,2007,16.97350857,23.31360531,27.48702522,29.00174071,31.04262229,33.92230768,32.33928588,33.5281427,31.72482697,30.65909783,25.44685485,25.34009781,°C
OAXACA,2007,28.58035769,29.49771761,32.56933743,33.67187282,34.49083223,33.72791037,32.33000428,31.93239571,32.07909772,30.62912505,30.12204786,28.29867911,°C
PUEBLA,2007,22.68318259,24.42286631,26.44191768,27.68986638,27.92825671,27.35480087,26.33672869,25.67053857,25.24498707,24.48653935,23.94197628,23.77163366,°C
QUERÉTARO,2007,23.35295655,24.727688,24.89230769,29.83312754,29.8316523,29.07216972,26.65127868,26.35245143,25.86176724,24.64785961,24.4367187,24.46711454,°C
QUINTANA ROO,2007,29.68056855,30.13167219,30.40285383,31.97539377,33.03676027,33.30839683,34.15859307,34.14717518,33.31633797,32.08754659,30.16400045,29.86197329,°C
SAN LUIS POTOSÍ,2007,22.30193983,25.74799649,30.48308866,31.12946002,33.03835663,33.4369044,32.50688138,32.33714194,30.47608624,29.93058204,26.43351112,26.78342158,°C
SINALOA,2007,25.50429795,29.03069968,32.39852371,33.55503593,36.26851197,37.18670961,36.44629228,35.66975878,34.29338591,35.74657828,32.92338967,27.51768537,°C
SONORA,2007,19.36117869,24.36270028,30.00168982,30.85068283,35.76001247,38.76942431,36.8715538,35.88338913,34.36674045,33.66681274,29.12961007,21.81281194,°C
TABASCO,2007,27.34805116,29.21470715,31.30401566,34.43131906,35.5794204,35.66532221,35.82812871,33.24963766,32.64356848,30.07333667,29.24416947,30.02641392,°C
TAMAULIPAS,2007,19.88560457,24.14744437,28.55003107,30.53632806,33.34169314,35.02807783,34.0433358,34.45916118,32.96531236,31.36661521,27.00036213,26.29538566,°C
TLAXCALA,2007,21.86907911,22.47221544,25.27598487,25.41120946,25.33249197,25.41958539,23.895169,23.15995496,23.06659724,23.35421083,23.086199,23.04333331,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2007,23.02012798,25.09860196,28.05818079,30.321531,31.77765642,32.2472054,31.33290341,30.83839469,29.93349303,28.39870443,26.33351791,26.23985369,°C
YUCATÁN,2007,29.45112263,30.35114872,31.98978937,35.36709627,35.74204101,35.27607337,35.31165147,33.8614059,33.2878617,31.91357342,29.71731338,30.30092187,°C
ZACATECAS,2007,20.39745948,23.31143688,27.29499676,28.27123912,30.48223037,28.29906622,25.29729688,25.93153151,26.27001501,25.81829997,24.50050764,23.51003167,°C
AGUASCALIENTES,2008,23.74612076,26.54410628,27.03675361,31.31402604,31.25786986,30.04113732,25.61971343,26.40565193,25.04020745,25.71072854,24.35216931,23.83887583,°C
BAJA CALIFORNIA,2008,17.40476679,20.16287652,23.05741857,26.22958712,26.91526442,32.18076514,32.44350293,33.41857001,33.35967515,30.60744867,25.57424265,19.42343639,°C
BAJA CALIFORNIA SUR,2008,24.20959826,25.43231009,27.39900928,30.61524994,30.60054089,33.30540681,34.39935522,34.57875864,34.05842795,33.86806095,29.81695115,25.65729185,°C
CAMPECHE,2008,29.94057617,32.16545005,32.5211341,35.2088016,37.2706981,33.05425587,33.59273121,35.49758427,34.01237521,31.22294624,29.71386627,29.07756186,°C
COAHUILA  DE ZARAGOZA,2008,20.82393894,26.68072568,28.03670761,31.925359,34.43516385,36.66032559,32.58545777,33.63805381,29.86915802,28.823086,25.52287383,22.65988568,°C
COLIMA,2008,32.10896353,32.04317776,32.35782155,33.53209866,33.88187059,33.09142387,31.30177851,32.30983305,31.48661656,32.41859549,32.3970347,31.58710796,°C
CHIAPAS,2008,29.47915318,31.23198242,31.44054815,33.61427795,33.67602992,30.08662666,29.78889874,31.24616079,30.28447207,28.68843405,29.01673233,28.42665664,°C
CHIHUAHUA,2008,18.72009804,22.87976105,24.8861286,29.49377214,31.19124508,35.36865002,29.64966817,28.85439406,27.31524938,28.00547444,23.58264779,20.99107781,°C
DISTRITO FEDERAL,2008,21.68814036,23.9692945,24.37470739,26.91676304,26.47057996,24.21259182,22.54347017,24.25962458,22.54465143,22.22759117,22.01711999,22.5831659,°C
DURANGO,2008,21.65853676,24.68007439,25.92773276,30.48331604,31.0194887,32.73338722,28.05467608,27.55039993,24.85498151,25.51266319,23.20913609,22.02235798,°C
GUANAJUATO,2008,24.30222971,27.20683781,33.78572035,35.52670922,35.51942275,28.91449116,25.79384313,26.97365964,25.83409246,31.13345677,24.92049483,24.66167989,°C
GUERRERO,2008,31.60325202,32.94466384,27.72174467,31.22138673,31.41909137,33.12479265,30.43099936,31.4485177,30.95118072,25.99697613,31.20458288,30.54065829,°C
HIDALGO,2008,22.28738775,25.6376527,26.01678349,28.39693249,28.61771991,25.57485106,24.13771189,26.31328422,23.4762146,22.48809056,22.43728448,23.41262989,°C
JALISCO,2008,26.71977655,29.00547373,29.94516392,33.0193169,33.51108607,31.03374081,27.33921133,28.45053403,27.81350235,28.26684808,26.87082957,26.01157487,°C
MÉXICO,2008,20.17730749,22.67793847,23.24238227,25.69647969,24.9210597,22.89425642,21.15630507,23.06385381,21.34921795,21.33895623,20.67441932,20.50020497,°C
MICHOACÁN DE OCAMPO,2008,26.85559287,27.99192835,29.54620346,32.50918342,32.46851507,29.14944212,26.23442747,27.62123135,26.81648881,26.70959005,26.29125,25.33746932,°C
MORELOS,2008,28.6252277,31.21911116,31.69924732,34.12802602,32.59266882,29.55245441,26.67825264,29.06586369,27.484043,28.02175674,27.32871504,26.67282886,°C
NAYARIT,2008,31.50364206,33.02307465,33.57511453,36.69805729,36.56125807,34.35664752,31.45145146,32.83846969,33.0287328,34.19430813,32.97134213,30.989173,°C
NUEVO LEÓN,2008,20.94237135,28.16096444,29.55490015,32.29949002,34.68052104,35.77561068,31.65066658,33.66858917,29.75528135,28.27694784,25.23941354,22.97745792,°C
OAXACA,2008,27.9364746,30.09455262,31.15239084,33.53200397,32.82139743,29.78969545,29.19094893,30.97864756,29.05550383,27.71168204,27.84008499,27.81397201,°C
PUEBLA,2008,22.12105905,25.13595151,25.64001441,27.71964542,27.91175016,24.90844366,23.60023253,25.43644762,23.68568105,23.26015297,22.82522639,23.31953539,°C
QUERÉTARO,2008,23.81055559,26.20309729,26.36098184,29.54515976,30.1909137,27.92366271,25.27861548,26.55410988,24.60067025,23.79041418,23.44116227,23.80719665,°C
QUINTANA ROO,2008,29.20097521,30.71256871,30.93529032,32.24316323,33.52557999,32.27109159,32.54205083,34.71395641,34.2738334,30.57775415,29.453658,28.84794118,°C
SAN LUIS POTOSÍ,2008,24.66122476,29.17291868,30.59024401,33.23592579,35.31345166,31.82356807,29.34703117,31.46464937,28.43986326,27.48489713,25.90186835,25.53827721,°C
SINALOA,2008,27.72907428,29.75196857,31.12906797,34.88240403,35.31404018,36.15654218,34.61116248,34.48095267,34.88335661,30.59626359,32.74100087,29.56544656,°C
SONORA,2008,21.5266376,25.20436629,28.19909287,32.5633089,33.60442839,39.10474571,34.40656833,34.39885897,35.06494482,34.00069676,28.65128379,23.26943108,°C
TABASCO,2008,28.67110123,30.87719547,30.22310557,33.69948029,35.31557187,31.54138519,31.81687589,33.70822891,32.09097344,29.48708024,29.18840325,28.1882754,°C
TAMAULIPAS,2008,23.12169136,28.67084692,30.00217419,32.07386023,31.5856506,34.43154162,31.75754293,34.27202134,31.41029451,30.15840286,26.72655482,24.34214081,°C
TLAXCALA,2008,21.44094554,24.25551281,24.68543381,26.9340096,26.37486004,23.13718722,21.04106789,24.47625982,22.26029638,22.17305984,21.99934252,22.45914455,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2008,24.21668239,27.59581214,28.15957888,30.74641901,33.10792898,29.43305992,28.81845831,31.03429561,28.37841443,26.89617146,25.22942851,25.26716693,°C
YUCATÁN,2008,29.64257,31.84411222,32.03031653,34.43520857,37.01354426,33.02334819,32.85959862,35.47680771,34.22614884,31.00641949,29.4297636,29.33975895,°C
ZACATECAS,2008,22.65252778,25.0292914,25.82794392,29.99791833,30.06753516,28.93046437,24.67258507,24.93981165,23.67469543,24.24300701,23.43904228,23.07132714,°C
AGUASCALIENTES,2009,24.15336084,26.63748388,28.96428157,30.5,31.43230885,30.94055321,28.18870902,30.08575838,26.63445434,26.06495624,24.25044994,22.42110635,°C
BAJA CALIFORNIA,2009,21.58419401,20.34728025,22.72732125,24.5,30.13778761,29.52241842,33.15512194,34.71886052,34.47050149,26.71216714,24.72223193,19.35433515,°C
BAJA CALIFORNIA SUR,2009,25.57145265,26.1034119,27.12515651,28.1,31.5793961,33.11566167,34.85331031,36.39217672,35.33576825,31.31676945,28.75361437,25.2255379,°C
CAMPECHE,2009,29.04222906,31.23282407,33.25796485,36.2,37.05951203,35.91073253,34.18623867,34.91626043,34.66787603,33.67201617,29.96356194,29.76530112,°C
COAHUILA  DE ZARAGOZA,2009,23.41471498,26.51487766,28.09709476,32,33.90464896,36.30823377,36.10239795,36.60683899,30.29212836,28.75865516,24.27560877,18.86086663,°C
COLIMA,2009,31.72203197,32.8640758,31.92450346,32.7,33.91530903,33.95824807,32.82844873,34.15647739,33.51787356,32.05744989,33.40335306,31.65047215,°C
CHIAPAS,2009,28.87993823,30.20048371,31.27011032,33.5,32.98995859,31.66299319,30.38202247,31.5038797,31.62297384,30.84247402,28.52261264,28.16275719,°C
CHIHUAHUA,2009,20.70984578,24.0303363,25.45131059,27.7,31.66617759,32.93337997,31.40276899,31.46918847,29.35134476,25.72816071,22.74727349,18.14187858,°C
DISTRITO FEDERAL,2009,21.74690716,23.94520691,25.69237621,27.6,26.92329664,26.1364447,24.75848583,25.28172672,23.13404713,23.76592284,22.17612052,21.85344246,°C
DURANGO,2009,22.41012103,24.91317912,27.09870146,29.2,31.2863031,31.5882213,29.85436826,30.0090857,26.76534494,25.89320175,22.74444183,20.47970153,°C
GUANAJUATO,2009,24.8619233,26.97426717,28.62331717,30.7,30.88747888,30.69885344,29.18961285,29.01871805,26.63772718,26.05840705,24.53031881,23.41476463,°C
GUERRERO,2009,31.11428407,31.81421259,33.24634539,34.6,34.2728937,33.34761572,31.33219181,32.75985695,31.86740206,31.40646811,31.46663644,30.97371412,°C
HIDALGO,2009,22.89747554,24.13875934,26.76158547,29.4,28.4332113,27.36762108,25.39782134,26.54856445,24.27255388,24.28754543,21.92627857,22.53950188,°C
JALISCO,2009,26.92602091,25.6395919,30.41285995,32,32.02829678,31.54061599,28.86271495,29.84638743,28.80673702,28.16192267,26.97051693,25.28257505,°C
MÉXICO,2009,19.63350162,22.63578652,24.26627624,26,24.40506885,23.49799494,21.95529278,22.48333767,20.53824454,21.3727292,20.19377036,19.36525989,°C
MICHOACÁN DE OCAMPO,2009,26.83183409,27.09169284,28.47180176,31.5,30.46669349,29.63539587,26.90546806,28.09850375,26.59306238,26.33656169,25.71453382,24.87966653,°C
MORELOS,2009,27.4574035,30.5474954,31.72234492,33.3,32.53617086,29.88966861,27.70280647,29.30157866,27.99496448,28.57200553,27.09551793,27.53962951,°C
NAYARIT,2009,31.77040239,33.14460718,33.57210329,35,35.72625981,35.3017252,32.60159025,34.23311767,34.05521429,32.68184214,33.24573625,28.91669733,°C
NUEVO LEÓN,2009,23.41213279,26.68953753,27.71879579,32.9,34.05379974,36.29860325,36.54209852,37.53536332,30.83265513,28.25983199,25.17091047,18.95555541,°C
OAXACA,2009,27.79533511,28.96204091,30.7595538,33.2,32.91392141,32.6935899,30.61896917,31.8694393,30.96868001,30.83015051,28.7758124,28.69316874,°C
PUEBLA,2009,23.30415628,24.21161021,26.22843142,28.7,26.22343537,26.27182185,25.63810688,26.61737289,24.79987914,24.98522646,22.96551718,23.25845478,°C
QUERÉTARO,2009,23.82813911,25.63469399,27.38420477,29.9,29.53560703,29.16988229,27.0272646,28.35188672,25.64891467,26.21849838,23.01379683,22.80835258,°C
